instance,elapsed_seconds,mean_global_best,min_global_best,max_global_best,runs_with_value
cubic_100.txt,1.7961399721,85.4,84.0,88.0,10
cubic_100.txt,1.8540799712,85.4,84.0,88.0,10
cubic_100.txt,1.9120199703,85.4,84.0,88.0,10
cubic_100.txt,1.9699599694,85.4,84.0,88.0,10
cubic_100.txt,2.0278999685,85.4,84.0,88.0,10
cubic_100.txt,2.0858399676,85.4,84.0,88.0,10
cubic_100.txt,2.1437799667000004,85.4,84.0,88.0,10
cubic_100.txt,2.2017199658,85.4,84.0,88.0,10
cubic_100.txt,2.2596599649,85.4,84.0,88.0,10
cubic_100.txt,2.3175999640000002,85.4,84.0,88.0,10
cubic_100.txt,2.3755399631,85.4,84.0,88.0,10
cubic_100.txt,2.4334799622,85.4,84.0,88.0,10
cubic_100.txt,2.4914199613,85.4,84.0,88.0,10
cubic_100.txt,2.5493599604000003,85.1,84.0,88.0,10
cubic_100.txt,2.6072999594999997,85.1,84.0,88.0,10
cubic_100.txt,2.6652399586,85.1,84.0,88.0,10
cubic_100.txt,2.7231799576999998,85.1,84.0,88.0,10
cubic_100.txt,2.7811199568,85.1,84.0,88.0,10
cubic_100.txt,2.8390599559000003,85.1,84.0,88.0,10
cubic_100.txt,2.896999955,85.1,84.0,88.0,10
cubic_100.txt,2.9549399541000003,85.1,84.0,88.0,10
cubic_100.txt,3.0128799532,85.1,84.0,88.0,10
cubic_100.txt,3.0708199523000004,85.1,84.0,88.0,10
cubic_100.txt,3.1287599513999997,85.1,84.0,88.0,10
cubic_100.txt,3.1866999505,85.1,84.0,88.0,10
cubic_100.txt,3.2446399496000002,85.1,84.0,88.0,10
cubic_100.txt,3.3025799487,85.1,84.0,88.0,10
cubic_100.txt,3.3605199478000003,85.1,84.0,88.0,10
cubic_100.txt,3.4184599469,85.1,84.0,88.0,10
cubic_100.txt,3.4763999460000004,85.1,84.0,88.0,10
cubic_100.txt,3.5343399450999997,85.1,84.0,88.0,10
cubic_100.txt,3.5922799442,85.1,84.0,88.0,10
cubic_100.txt,3.6502199432999998,85.1,84.0,88.0,10
cubic_100.txt,3.7081599424,84.8,83.0,88.0,10
cubic_100.txt,3.7660999415000003,84.6,82.0,88.0,10
cubic_100.txt,3.8240399406,84.6,82.0,88.0,10
cubic_100.txt,3.8819799397000003,84.6,82.0,88.0,10
cubic_100.txt,3.9399199388,84.6,82.0,88.0,10
cubic_100.txt,3.9978599379000004,84.6,82.0,88.0,10
cubic_100.txt,4.055799937,84.6,82.0,88.0,10
cubic_100.txt,4.1137399361,84.6,82.0,88.0,10
cubic_100.txt,4.1716799352,84.6,82.0,88.0,10
cubic_100.txt,4.2296199343000005,84.6,82.0,88.0,10
cubic_100.txt,4.287559933400001,84.6,82.0,88.0,10
cubic_100.txt,4.3454999325,84.6,82.0,88.0,10
cubic_100.txt,4.4034399316,84.5,82.0,88.0,10
cubic_100.txt,4.4613799307,84.5,82.0,88.0,10
cubic_100.txt,4.5193199298,84.4,82.0,88.0,10
cubic_100.txt,4.5772599289,84.4,82.0,88.0,10
cubic_100.txt,4.6351999280000005,84.4,82.0,88.0,10
cubic_100.txt,4.693139927100001,84.4,82.0,88.0,10
cubic_100.txt,4.7510799262,84.4,82.0,88.0,10
cubic_100.txt,4.8090199253,84.4,82.0,88.0,10
cubic_100.txt,4.8669599244,84.4,82.0,88.0,10
cubic_100.txt,4.9248999235,84.0,82.0,88.0,10
cubic_100.txt,4.9828399226,84.0,82.0,88.0,10
cubic_100.txt,5.0407799217,84.0,82.0,88.0,10
cubic_100.txt,5.098719920800001,84.0,82.0,88.0,10
cubic_100.txt,5.156659919900001,84.0,82.0,88.0,10
cubic_100.txt,5.214599918999999,84.0,82.0,88.0,10
cubic_100.txt,5.2725399181,84.0,82.0,88.0,10
cubic_100.txt,5.3304799172,84.0,82.0,88.0,10
cubic_100.txt,5.3884199163,84.0,82.0,88.0,10
cubic_100.txt,5.4463599153999995,84.0,82.0,88.0,10
cubic_100.txt,5.5042999145,84.0,82.0,88.0,10
cubic_100.txt,5.5622399136,84.0,82.0,88.0,10
cubic_100.txt,5.6201799127,84.0,82.0,88.0,10
cubic_100.txt,5.6781199118000005,84.0,82.0,88.0,10
cubic_100.txt,5.7360599109,84.0,82.0,88.0,10
cubic_100.txt,5.79399991,84.0,82.0,88.0,10
cubic_1000.txt,0.0,nan,nan,nan,0
cubic_1000.txt,0.23463999987,1089.7,1062.0,1109.0,10
cubic_1000.txt,0.46927999974,1089.7,1062.0,1109.0,10
cubic_1000.txt,0.7039199996100001,1089.7,1062.0,1109.0,10
cubic_1000.txt,0.93855999948,1087.8,1060.0,1109.0,10
cubic_1000.txt,1.17319999935,1067.5,1057.0,1096.0,10
cubic_1000.txt,1.4078399992200001,1064.4,1057.0,1077.0,10
cubic_1000.txt,1.64247999909,1064.4,1057.0,1077.0,10
cubic_1000.txt,1.87711999896,1061.6,1057.0,1067.0,10
cubic_1000.txt,2.11175999883,1061.0,1053.0,1067.0,10
cubic_1000.txt,2.3463999987,995.9,893.0,1067.0,10
cubic_1000.txt,2.58103999857,928.9,890.0,1061.0,10
cubic_1000.txt,2.8156799984400003,914.6,890.0,1061.0,10
cubic_1000.txt,3.05031999831,897.1,886.0,917.0,10
cubic_1000.txt,3.28495999818,897.1,886.0,917.0,10
cubic_1000.txt,3.51959999805,897.1,886.0,917.0,10
cubic_1000.txt,3.75423999792,896.3,886.0,909.0,10
cubic_1000.txt,3.9888799977900002,896.3,886.0,909.0,10
cubic_1000.txt,4.22351999766,896.3,886.0,909.0,10
cubic_1000.txt,4.45815999753,895.1,886.0,904.0,10
cubic_1000.txt,4.6927999974,895.1,886.0,904.0,10
cubic_1000.txt,4.9274399972700005,892.2,885.0,900.0,10
cubic_1000.txt,5.16207999714,892.2,885.0,900.0,10
cubic_1000.txt,5.39671999701,892.2,885.0,900.0,10
cubic_1000.txt,5.6313599968800006,891.4,878.0,900.0,10
cubic_1000.txt,5.86599999675,891.4,878.0,900.0,10
cubic_1000.txt,6.10063999662,891.3,878.0,900.0,10
cubic_1000.txt,6.33527999649,891.3,878.0,900.0,10
cubic_1000.txt,6.56991999636,891.3,878.0,900.0,10
cubic_1000.txt,6.80455999623,890.6,878.0,897.0,10
cubic_1000.txt,7.0391999961,890.6,878.0,897.0,10
cubic_1000.txt,7.27383999597,890.6,878.0,897.0,10
cubic_1000.txt,7.50847999584,890.6,878.0,897.0,10
cubic_1000.txt,7.74311999571,890.5,878.0,897.0,10
cubic_1000.txt,7.9777599955800005,890.3,878.0,896.0,10
cubic_1000.txt,8.212399995450001,890.3,878.0,896.0,10
cubic_1000.txt,8.44703999532,889.9,878.0,896.0,10
cubic_1000.txt,8.68167999519,889.9,878.0,896.0,10
cubic_1000.txt,8.91631999506,888.0,875.0,896.0,10
cubic_1000.txt,9.15095999493,888.0,875.0,896.0,10
cubic_1000.txt,9.3855999948,887.8,875.0,895.0,10
cubic_1000.txt,9.620239994670001,886.4,875.0,894.0,10
cubic_1000.txt,9.854879994540001,886.4,875.0,894.0,10
cubic_1000.txt,10.08951999441,886.3,875.0,894.0,10
cubic_1000.txt,10.32415999428,884.6,874.0,893.0,10
cubic_1000.txt,10.558799994150002,884.6,874.0,893.0,10
cubic_1000.txt,10.79343999402,884.0,874.0,893.0,10
cubic_1000.txt,11.028079993890001,884.0,874.0,893.0,10
cubic_1000.txt,11.262719993760001,884.0,874.0,893.0,10
cubic_1000.txt,11.49735999363,884.0,874.0,893.0,10
cubic_1000.txt,11.7319999935,883.3,874.0,893.0,10
cubic_1000.txt,11.96663999337,883.3,874.0,893.0,10
cubic_1000.txt,12.20127999324,883.3,874.0,893.0,10
cubic_1000.txt,12.435919993110002,882.7,874.0,893.0,10
cubic_1000.txt,12.67055999298,882.4,874.0,891.0,10
cubic_1000.txt,12.905199992850001,882.4,874.0,891.0,10
cubic_1000.txt,13.13983999272,882.0,870.0,891.0,10
cubic_1000.txt,13.37447999259,882.0,870.0,891.0,10
cubic_1000.txt,13.60911999246,880.9,870.0,890.0,10
cubic_1000.txt,13.843759992330002,880.9,870.0,890.0,10
cubic_1000.txt,14.0783999922,880.6,870.0,887.0,10
cubic_1000.txt,14.313039992070001,880.6,870.0,887.0,10
cubic_1000.txt,14.54767999194,879.5,870.0,887.0,10
cubic_1000.txt,14.78231999181,879.5,870.0,887.0,10
cubic_1000.txt,15.01695999168,879.5,870.0,887.0,10
cubic_1000.txt,15.251599991550002,879.5,870.0,887.0,10
cubic_1000.txt,15.48623999142,879.0,870.0,887.0,10
cubic_1000.txt,15.720879991290001,879.0,870.0,887.0,10
cubic_1000.txt,15.955519991160001,879.0,870.0,887.0,10
cubic_1000.txt,16.19015999103,877.8,870.0,885.0,10
cubic_1000.txt,16.424799990900002,877.8,870.0,885.0,10
cubic_1000.txt,16.65943999077,877.8,870.0,885.0,10
cubic_1000.txt,16.89407999064,876.8,868.0,885.0,10
cubic_1000.txt,17.12871999051,876.8,868.0,885.0,10
cubic_1000.txt,17.36335999038,875.8,868.0,882.0,10
cubic_1000.txt,17.59799999025,875.8,868.0,882.0,10
cubic_1000.txt,17.83263999012,875.1,868.0,882.0,10
cubic_1000.txt,18.067279989990002,875.1,868.0,882.0,10
cubic_1000.txt,18.30191998986,875.1,868.0,882.0,10
cubic_1000.txt,18.53655998973,875.1,868.0,882.0,10
cubic_1000.txt,18.7711999896,875.1,868.0,882.0,10
cubic_1000.txt,19.00583998947,875.1,868.0,882.0,10
cubic_1000.txt,19.240479989340002,874.9,868.0,880.0,10
cubic_1000.txt,19.47511998921,874.9,868.0,880.0,10
cubic_1000.txt,19.709759989080002,874.9,868.0,880.0,10
cubic_1000.txt,19.94439998895,874.9,868.0,880.0,10
cubic_1000.txt,20.17903998882,874.6,868.0,880.0,10
cubic_1000.txt,20.41367998869,874.6,868.0,880.0,10
cubic_1000.txt,20.64831998856,874.6,868.0,880.0,10
cubic_1000.txt,20.882959988430002,874.6,868.0,880.0,10
cubic_1000.txt,21.117599988300004,874.6,868.0,880.0,10
cubic_1000.txt,21.35223998817,874.6,868.0,880.0,10
cubic_1000.txt,21.58687998804,874.6,868.0,880.0,10
cubic_1000.txt,21.82151998791,874.5,868.0,880.0,10
cubic_1000.txt,22.056159987780003,874.5,868.0,880.0,10
cubic_1000.txt,22.290799987650004,874.5,868.0,880.0,10
cubic_1000.txt,22.525439987520002,874.5,868.0,880.0,10
cubic_1000.txt,22.76007998739,873.5,868.0,878.0,10
cubic_1000.txt,22.99471998726,873.5,868.0,878.0,10
cubic_1000.txt,23.22935998713,873.5,868.0,878.0,10
cubic_1000.txt,23.463999987,872.4,868.0,878.0,10
cubic_1100.txt,0.0,nan,nan,nan,0
cubic_1100.txt,0.25687999963999997,1217.7,1194.0,1235.0,10
cubic_1100.txt,0.5137599992799999,1217.7,1194.0,1235.0,10
cubic_1100.txt,0.77063999892,1217.7,1194.0,1235.0,10
cubic_1100.txt,1.0275199985599999,1193.7,1169.0,1227.0,10
cubic_1100.txt,1.2843999982,1177.1,1165.0,1209.0,10
cubic_1100.txt,1.54127999784,1173.4,1165.0,1182.0,10
cubic_1100.txt,1.79815999748,1167.3,1157.0,1178.0,10
cubic_1100.txt,2.0550399971199997,1165.6,1157.0,1172.0,10
cubic_1100.txt,2.31191999676,1165.6,1157.0,1172.0,10
cubic_1100.txt,2.5687999964,1034.2,973.0,1167.0,10
cubic_1100.txt,2.82567999604,996.3,965.0,1156.0,10
cubic_1100.txt,3.08255999568,996.3,965.0,1156.0,10
cubic_1100.txt,3.3394399953200002,979.8,965.0,998.0,10
cubic_1100.txt,3.59631999496,979.8,965.0,998.0,10
cubic_1100.txt,3.8531999945999997,978.7,965.0,998.0,10
cubic_1100.txt,4.1100799942399995,978.1,965.0,998.0,10
cubic_1100.txt,4.36695999388,978.1,965.0,998.0,10
cubic_1100.txt,4.62383999352,978.1,965.0,998.0,10
cubic_1100.txt,4.88071999316,975.3,965.0,998.0,10
cubic_1100.txt,5.1375999928,972.1,959.0,978.0,10
cubic_1100.txt,5.39447999244,971.8,959.0,978.0,10
cubic_1100.txt,5.65135999208,971.7,959.0,978.0,10
cubic_1100.txt,5.9082399917199995,971.7,959.0,978.0,10
cubic_1100.txt,6.16511999136,971.7,959.0,978.0,10
cubic_1100.txt,6.421999991,971.7,959.0,978.0,10
cubic_1100.txt,6.6788799906400005,971.7,959.0,978.0,10
cubic_1100.txt,6.935759990279999,971.0,958.0,978.0,10
cubic_1100.txt,7.19263998992,970.8,958.0,978.0,10
cubic_1100.txt,7.44951998956,970.8,958.0,978.0,10
cubic_1100.txt,7.7063999891999995,970.8,958.0,978.0,10
cubic_1100.txt,7.963279988839999,970.0,958.0,978.0,10
cubic_1100.txt,8.220159988479999,967.1,958.0,978.0,10
cubic_1100.txt,8.47703998812,966.0,948.0,978.0,10
cubic_1100.txt,8.73391998776,966.0,948.0,978.0,10
cubic_1100.txt,8.990799987399999,965.3,948.0,977.0,10
cubic_1100.txt,9.24767998704,965.3,948.0,977.0,10
cubic_1100.txt,9.50455998668,965.3,948.0,977.0,10
cubic_1100.txt,9.76143998632,965.3,948.0,977.0,10
cubic_1100.txt,10.01831998596,965.3,948.0,977.0,10
cubic_1100.txt,10.2751999856,964.5,948.0,977.0,10
cubic_1100.txt,10.53207998524,964.5,948.0,977.0,10
cubic_1100.txt,10.78895998488,963.9,948.0,977.0,10
cubic_1100.txt,11.04583998452,963.9,948.0,977.0,10
cubic_1100.txt,11.30271998416,963.9,948.0,977.0,10
cubic_1100.txt,11.559599983799998,963.9,948.0,977.0,10
cubic_1100.txt,11.816479983439999,963.9,948.0,977.0,10
cubic_1100.txt,12.07335998308,963.9,948.0,977.0,10
cubic_1100.txt,12.33023998272,963.9,948.0,977.0,10
cubic_1100.txt,12.58711998236,963.9,948.0,977.0,10
cubic_1100.txt,12.843999982,963.9,948.0,977.0,10
cubic_1100.txt,13.10087998164,963.9,948.0,977.0,10
cubic_1100.txt,13.357759981280001,963.1,948.0,977.0,10
cubic_1100.txt,13.614639980919998,962.7,948.0,977.0,10
cubic_1100.txt,13.871519980559999,962.7,948.0,977.0,10
cubic_1100.txt,14.1283999802,961.7,948.0,968.0,10
cubic_1100.txt,14.38527997984,961.4,948.0,968.0,10
cubic_1100.txt,14.64215997948,961.4,948.0,968.0,10
cubic_1100.txt,14.89903997912,960.5,948.0,968.0,10
cubic_1100.txt,15.15591997876,960.5,948.0,968.0,10
cubic_1100.txt,15.412799978399999,960.5,948.0,968.0,10
cubic_1100.txt,15.66967997804,960.2,948.0,968.0,10
cubic_1100.txt,15.926559977679998,960.2,948.0,968.0,10
cubic_1100.txt,16.18343997732,960.2,948.0,968.0,10
cubic_1100.txt,16.440319976959998,960.2,948.0,968.0,10
cubic_1100.txt,16.6971999766,959.7,948.0,968.0,10
cubic_1100.txt,16.95407997624,959.7,948.0,968.0,10
cubic_1100.txt,17.21095997588,959.7,948.0,968.0,10
cubic_1100.txt,17.46783997552,959.0,948.0,965.0,10
cubic_1100.txt,17.72471997516,959.0,948.0,965.0,10
cubic_1100.txt,17.981599974799998,959.0,948.0,965.0,10
cubic_1100.txt,18.23847997444,959.0,948.0,965.0,10
cubic_1100.txt,18.49535997408,958.4,948.0,965.0,10
cubic_1100.txt,18.75223997372,958.3,948.0,965.0,10
cubic_1100.txt,19.00911997336,958.3,948.0,965.0,10
cubic_1100.txt,19.265999973,958.3,948.0,965.0,10
cubic_1100.txt,19.52287997264,958.3,948.0,965.0,10
cubic_1100.txt,19.779759972279997,958.3,948.0,965.0,10
cubic_1100.txt,20.03663997192,958.3,948.0,965.0,10
cubic_1100.txt,20.29351997156,958.2,948.0,964.0,10
cubic_1100.txt,20.5503999712,958.2,948.0,964.0,10
cubic_1100.txt,20.80727997084,957.7,948.0,964.0,10
cubic_1100.txt,21.06415997048,957.7,948.0,964.0,10
cubic_1100.txt,21.32103997012,957.7,948.0,964.0,10
cubic_1100.txt,21.57791996976,957.7,948.0,964.0,10
cubic_1100.txt,21.834799969400002,957.7,948.0,964.0,10
cubic_1100.txt,22.09167996904,957.5,948.0,964.0,10
cubic_1100.txt,22.34855996868,956.9,947.0,964.0,10
cubic_1100.txt,22.60543996832,956.3,947.0,964.0,10
cubic_1100.txt,22.862319967959998,956.3,947.0,964.0,10
cubic_1100.txt,23.119199967599997,956.1,947.0,964.0,10
cubic_1100.txt,23.37607996724,956.0,947.0,964.0,10
cubic_1100.txt,23.632959966879998,956.0,947.0,964.0,10
cubic_1100.txt,23.88983996652,956.0,947.0,964.0,10
cubic_1100.txt,24.14671996616,955.9,947.0,964.0,10
cubic_1100.txt,24.403599965799998,955.9,947.0,964.0,10
cubic_1100.txt,24.66047996544,955.7,947.0,964.0,10
cubic_1100.txt,24.91735996508,954.6,946.0,964.0,10
cubic_1100.txt,25.17423996472,954.6,946.0,964.0,10
cubic_1100.txt,25.43111996436,954.6,946.0,964.0,10
cubic_1100.txt,25.687999964,954.6,946.0,964.0,10
cubic_1200.txt,0.0,nan,nan,nan,0
cubic_1200.txt,0.27627000093,1322.6,1289.0,1348.0,10
cubic_1200.txt,0.55254000186,1322.6,1289.0,1348.0,10
cubic_1200.txt,0.82881000279,1322.6,1289.0,1348.0,10
cubic_1200.txt,1.10508000372,1290.1,1267.0,1321.0,10
cubic_1200.txt,1.3813500046499998,1282.1,1267.0,1289.0,10
cubic_1200.txt,1.65762000558,1282.1,1267.0,1289.0,10
cubic_1200.txt,1.93389000651,1277.0,1267.0,1285.0,10
cubic_1200.txt,2.21016000744,1275.3,1266.0,1283.0,10
cubic_1200.txt,2.4864300083699997,1275.3,1266.0,1283.0,10
cubic_1200.txt,2.7627000092999996,1188.9,1047.0,1281.0,10
cubic_1200.txt,3.03897001023,1065.8,1047.0,1096.0,10
cubic_1200.txt,3.31524001116,1065.8,1047.0,1096.0,10
cubic_1200.txt,3.59151001209,1065.8,1047.0,1096.0,10
cubic_1200.txt,3.86778001302,1065.8,1047.0,1096.0,10
cubic_1200.txt,4.14405001395,1065.8,1047.0,1096.0,10
cubic_1200.txt,4.42032001488,1065.8,1047.0,1096.0,10
cubic_1200.txt,4.69659001581,1065.8,1047.0,1096.0,10
cubic_1200.txt,4.9728600167399994,1065.8,1047.0,1096.0,10
cubic_1200.txt,5.24913001767,1064.6,1047.0,1096.0,10
cubic_1200.txt,5.525400018599999,1061.6,1047.0,1081.0,10
cubic_1200.txt,5.8016700195299995,1060.4,1047.0,1081.0,10
cubic_1200.txt,6.07794002046,1060.4,1047.0,1081.0,10
cubic_1200.txt,6.354210021389999,1060.4,1047.0,1081.0,10
cubic_1200.txt,6.63048002232,1060.4,1047.0,1081.0,10
cubic_1200.txt,6.906750023250001,1060.4,1047.0,1081.0,10
cubic_1200.txt,7.18302002418,1059.7,1047.0,1081.0,10
cubic_1200.txt,7.4592900251100005,1059.2,1047.0,1081.0,10
cubic_1200.txt,7.73556002604,1058.4,1047.0,1081.0,10
cubic_1200.txt,8.01183002697,1057.7,1047.0,1074.0,10
cubic_1200.txt,8.2881000279,1057.0,1047.0,1074.0,10
cubic_1200.txt,8.56437002883,1056.4,1047.0,1074.0,10
cubic_1200.txt,8.84064002976,1056.4,1047.0,1074.0,10
cubic_1200.txt,9.11691003069,1055.7,1047.0,1074.0,10
cubic_1200.txt,9.39318003162,1055.2,1045.0,1074.0,10
cubic_1200.txt,9.66945003255,1055.2,1045.0,1074.0,10
cubic_1200.txt,9.945720033479999,1054.1,1036.0,1074.0,10
cubic_1200.txt,10.22199003441,1054.1,1036.0,1074.0,10
cubic_1200.txt,10.49826003534,1053.3,1036.0,1074.0,10
cubic_1200.txt,10.77453003627,1053.3,1036.0,1074.0,10
cubic_1200.txt,11.050800037199998,1053.3,1036.0,1074.0,10
cubic_1200.txt,11.32707003813,1052.9,1036.0,1070.0,10
cubic_1200.txt,11.603340039059999,1052.9,1036.0,1070.0,10
cubic_1200.txt,11.87961003999,1052.9,1036.0,1070.0,10
cubic_1200.txt,12.15588004092,1051.8,1036.0,1068.0,10
cubic_1200.txt,12.43215004185,1051.8,1036.0,1068.0,10
cubic_1200.txt,12.708420042779998,1051.1,1036.0,1068.0,10
cubic_1200.txt,12.98469004371,1051.1,1036.0,1068.0,10
cubic_1200.txt,13.26096004464,1051.1,1036.0,1068.0,10
cubic_1200.txt,13.53723004557,1051.1,1036.0,1068.0,10
cubic_1200.txt,13.813500046500002,1051.1,1036.0,1068.0,10
cubic_1200.txt,14.08977004743,1051.1,1036.0,1068.0,10
cubic_1200.txt,14.36604004836,1050.3,1036.0,1068.0,10
cubic_1200.txt,14.64231004929,1049.9,1036.0,1065.0,10
cubic_1200.txt,14.918580050220001,1049.9,1036.0,1065.0,10
cubic_1200.txt,15.194850051149999,1049.8,1036.0,1065.0,10
cubic_1200.txt,15.47112005208,1049.8,1036.0,1065.0,10
cubic_1200.txt,15.74739005301,1048.7,1036.0,1065.0,10
cubic_1200.txt,16.02366005394,1048.6,1036.0,1065.0,10
cubic_1200.txt,16.29993005487,1048.5,1036.0,1065.0,10
cubic_1200.txt,16.5762000558,1048.5,1036.0,1065.0,10
cubic_1200.txt,16.85247005673,1047.2,1036.0,1055.0,10
cubic_1200.txt,17.12874005766,1047.1,1036.0,1055.0,10
cubic_1200.txt,17.405010058589998,1047.1,1036.0,1055.0,10
cubic_1200.txt,17.68128005952,1047.1,1036.0,1055.0,10
cubic_1200.txt,17.95755006045,1047.1,1036.0,1055.0,10
cubic_1200.txt,18.23382006138,1047.1,1036.0,1055.0,10
cubic_1200.txt,18.51009006231,1047.1,1036.0,1055.0,10
cubic_1200.txt,18.78636006324,1047.1,1036.0,1055.0,10
cubic_1200.txt,19.06263006417,1047.1,1036.0,1055.0,10
cubic_1200.txt,19.3389000651,1047.1,1036.0,1055.0,10
cubic_1200.txt,19.61517006603,1047.1,1036.0,1055.0,10
cubic_1200.txt,19.891440066959998,1047.1,1036.0,1055.0,10
cubic_1200.txt,20.16771006789,1047.0,1036.0,1055.0,10
cubic_1200.txt,20.44398006882,1047.0,1036.0,1055.0,10
cubic_1200.txt,20.72025006975,1047.0,1036.0,1055.0,10
cubic_1200.txt,20.99652007068,1047.0,1036.0,1055.0,10
cubic_1200.txt,21.272790071609997,1047.0,1036.0,1055.0,10
cubic_1200.txt,21.54906007254,1047.0,1036.0,1055.0,10
cubic_1200.txt,21.82533007347,1046.4,1036.0,1055.0,10
cubic_1200.txt,22.101600074399997,1046.4,1036.0,1055.0,10
cubic_1200.txt,22.37787007533,1046.4,1036.0,1055.0,10
cubic_1200.txt,22.65414007626,1046.4,1036.0,1055.0,10
cubic_1200.txt,22.93041007719,1045.9,1036.0,1050.0,10
cubic_1200.txt,23.206680078119998,1045.9,1036.0,1050.0,10
cubic_1200.txt,23.482950079050003,1045.9,1036.0,1050.0,10
cubic_1200.txt,23.75922007998,1045.9,1036.0,1050.0,10
cubic_1200.txt,24.035490080909998,1045.8,1036.0,1050.0,10
cubic_1200.txt,24.31176008184,1045.2,1036.0,1050.0,10
cubic_1200.txt,24.58803008277,1045.2,1036.0,1050.0,10
cubic_1200.txt,24.8643000837,1045.2,1036.0,1050.0,10
cubic_1200.txt,25.14057008463,1045.2,1036.0,1050.0,10
cubic_1200.txt,25.416840085559997,1045.2,1036.0,1050.0,10
cubic_1200.txt,25.69311008649,1044.2,1036.0,1050.0,10
cubic_1200.txt,25.96938008742,1044.2,1036.0,1050.0,10
cubic_1200.txt,26.245650088349997,1044.2,1036.0,1050.0,10
cubic_1200.txt,26.52192008928,1044.2,1036.0,1050.0,10
cubic_1200.txt,26.79819009021,1044.2,1036.0,1050.0,10
cubic_1200.txt,27.07446009114,1043.3,1036.0,1050.0,10
cubic_1200.txt,27.35073009207,1043.3,1036.0,1050.0,10
cubic_1200.txt,27.627000093000003,1043.3,1036.0,1050.0,10
cubic_1300.txt,0.0,nan,nan,nan,0
cubic_1300.txt,0.30277999878,1427.7,1407.0,1441.0,10
cubic_1300.txt,0.60555999756,1427.7,1407.0,1441.0,10
cubic_1300.txt,0.90833999634,1427.7,1407.0,1441.0,10
cubic_1300.txt,1.21111999512,1394.6,1387.0,1401.0,10
cubic_1300.txt,1.5138999939,1394.6,1387.0,1401.0,10
cubic_1300.txt,1.81667999268,1394.5,1386.0,1401.0,10
cubic_1300.txt,2.11945999146,1388.8,1380.0,1399.0,10
cubic_1300.txt,2.42223999024,1388.8,1380.0,1399.0,10
cubic_1300.txt,2.7250199890199998,1385.3,1377.0,1394.0,10
cubic_1300.txt,3.0277999878,1249.3,1138.0,1387.0,10
cubic_1300.txt,3.3305799865799997,1183.9,1138.0,1383.0,10
cubic_1300.txt,3.63335998536,1162.4,1138.0,1184.0,10
cubic_1300.txt,3.93613998414,1162.4,1138.0,1184.0,10
cubic_1300.txt,4.23891998292,1162.4,1138.0,1184.0,10
cubic_1300.txt,4.5416999817,1162.4,1138.0,1184.0,10
cubic_1300.txt,4.84447998048,1162.4,1138.0,1184.0,10
cubic_1300.txt,5.14725997926,1162.4,1138.0,1184.0,10
cubic_1300.txt,5.4500399780399995,1159.7,1138.0,1180.0,10
cubic_1300.txt,5.75281997682,1159.1,1138.0,1180.0,10
cubic_1300.txt,6.0555999756,1156.1,1129.0,1180.0,10
cubic_1300.txt,6.35837997438,1153.8,1129.0,1172.0,10
cubic_1300.txt,6.661159973159999,1152.0,1129.0,1172.0,10
cubic_1300.txt,6.96393997194,1150.1,1129.0,1164.0,10
cubic_1300.txt,7.26671997072,1149.6,1129.0,1164.0,10
cubic_1300.txt,7.5694999695,1149.6,1129.0,1164.0,10
cubic_1300.txt,7.87227996828,1148.7,1129.0,1164.0,10
cubic_1300.txt,8.175059967060001,1148.7,1129.0,1164.0,10
cubic_1300.txt,8.47783996584,1148.7,1129.0,1164.0,10
cubic_1300.txt,8.78061996462,1147.1,1129.0,1164.0,10
cubic_1300.txt,9.0833999634,1147.1,1129.0,1164.0,10
cubic_1300.txt,9.38617996218,1146.8,1129.0,1161.0,10
cubic_1300.txt,9.68895996096,1146.8,1129.0,1161.0,10
cubic_1300.txt,9.991739959739999,1146.8,1129.0,1161.0,10
cubic_1300.txt,10.29451995852,1146.3,1129.0,1161.0,10
cubic_1300.txt,10.597299957299999,1146.3,1129.0,1161.0,10
cubic_1300.txt,10.900079956079999,1146.3,1129.0,1161.0,10
cubic_1300.txt,11.202859954860001,1145.9,1129.0,1161.0,10
cubic_1300.txt,11.50563995364,1145.9,1129.0,1161.0,10
cubic_1300.txt,11.80841995242,1145.6,1129.0,1161.0,10
cubic_1300.txt,12.1111999512,1145.6,1129.0,1161.0,10
cubic_1300.txt,12.41397994998,1145.6,1129.0,1161.0,10
cubic_1300.txt,12.71675994876,1145.3,1129.0,1158.0,10
cubic_1300.txt,13.01953994754,1145.3,1129.0,1158.0,10
cubic_1300.txt,13.322319946319999,1145.3,1129.0,1158.0,10
cubic_1300.txt,13.6250999451,1145.3,1129.0,1158.0,10
cubic_1300.txt,13.92787994388,1144.6,1129.0,1158.0,10
cubic_1300.txt,14.23065994266,1144.6,1129.0,1158.0,10
cubic_1300.txt,14.53343994144,1144.6,1129.0,1158.0,10
cubic_1300.txt,14.836219940219998,1144.6,1129.0,1158.0,10
cubic_1300.txt,15.138999939,1143.6,1129.0,1156.0,10
cubic_1300.txt,15.44177993778,1143.6,1129.0,1156.0,10
cubic_1300.txt,15.74455993656,1143.1,1129.0,1156.0,10
cubic_1300.txt,16.04733993534,1141.0,1129.0,1154.0,10
cubic_1300.txt,16.350119934120002,1140.7,1129.0,1154.0,10
cubic_1300.txt,16.6528999329,1140.7,1129.0,1154.0,10
cubic_1300.txt,16.95567993168,1140.4,1129.0,1154.0,10
cubic_1300.txt,17.25845993046,1140.4,1129.0,1154.0,10
