elapsed_seconds,agent,fitness,global_best,pool_size,is_new_global_best
0.007999897,Tabu Search,3019.000000000,3019.000000000,1,1
0.009000063,RVNS,2989.000000000,2989.000000000,2,1
0.012000084,Tabu Search,3020.000000000,2989.000000000,3,0
0.013000011,RVNS,3023.000000000,2989.000000000,4,0
0.016999960,Tabu Search,2985.000000000,2985.000000000,5,1
0.020999908,RVNS,2991.000000000,2985.000000000,5,0
0.025000095,Tabu Search,2995.000000000,2985.000000000,5,0
0.026000023,RVNS,2992.000000000,2985.000000000,5,0
0.029000044,RVNS,2988.000000000,2985.000000000,5,0
0.029000044,Tabu Search,2984.000000000,2984.000000000,5,1
0.032000065,RVNS,2986.000000000,2984.000000000,5,0
0.038000107,RVNS,2982.000000000,2982.000000000,5,1
0.039999962,Tabu Search,2981.000000000,2981.000000000,5,1
0.043999910,Tabu Search,2983.000000000,2981.000000000,5,0
0.050999880,Tabu Search,2980.000000000,2980.000000000,5,1
0.095999956,RVNS,2979.000000000,2979.000000000,5,1
0.234999895,RVNS,2978.000000000,2978.000000000,5,1
1.585000038,ACO,2924.000000000,2924.000000000,5,1
2.599999905,ACO,2911.000000000,2911.000000000,5,1
3.967000008,ACO,2897.000000000,2897.000000000,5,1
5.144999981,ACO,2898.000000000,2897.000000000,5,0
6.361000061,ACO,2882.000000000,2882.000000000,5,1
6.707999945,HHO,2403.000000000,2403.000000000,5,1
7.407000065,ACO,2877.000000000,2403.000000000,5,0
8.444999933,ACO,2873.000000000,2403.000000000,5,0
9.463000059,ACO,2856.000000000,2403.000000000,5,0
10.490999937,ACO,2859.000000000,2403.000000000,5,0
12.674000025,ACO,2854.000000000,2403.000000000,5,0
13.042999983,HHO,2375.000000000,2375.000000000,5,1
13.707000017,ACO,2858.000000000,2375.000000000,5,0
15.714999914,ACO,2855.000000000,2375.000000000,5,0
16.878000021,ACO,2853.000000000,2375.000000000,5,0
17.935999870,ACO,2842.000000000,2375.000000000,5,0
19.285000086,ACO,2838.000000000,2375.000000000,5,0
20.417000055,HHO,2397.000000000,2375.000000000,5,0
20.447999954,ACO,2836.000000000,2375.000000000,5,0
21.650000095,ACO,2398.000000000,2375.000000000,5,0
22.714999914,ACO,2386.000000000,2375.000000000,5,0
23.756999969,ACO,2377.000000000,2375.000000000,5,0
24.802000046,ACO,2374.000000000,2374.000000000,5,1
25.855999947,ACO,2384.000000000,2374.000000000,5,0
27.930000067,ACO,2365.000000000,2365.000000000,5,1
34.200999975,ACO,2378.000000000,2365.000000000,5,0
36.342000008,ACO,2373.000000000,2365.000000000,5,0
39.453000069,ACO,2376.000000000,2365.000000000,5,0
41.354000092,ACO,2370.000000000,2365.000000000,5,0
42.381999969,ACO,2363.000000000,2363.000000000,5,1
46.289999962,ACO,2366.000000000,2363.000000000,5,0
47.398000002,ACO,2361.000000000,2361.000000000,5,1
52.703000069,ACO,2357.000000000,2357.000000000,5,1
